id,text_id,annotator_id,minority_id,negative_emotions,call_to_action,source_of_knowledge,irony_sarcasm,topic,text,rating,sentiment,text_length,word_count,text_clean
11431,78126,5,51,True,True,2,True,11,  Za seks  homoseksualisty z  homoseksualistą nikt karać nie powinien tak jak za zabawy sadysty z masochistą jezeli odbywa się to za obopólną zgodą,0,0,147,23,   seks homoseksualista homoseksualista nikt karać zabawa sadyst masochisty odbywać obopólny zgoda
1986,83717,11,31,True,True,0,True,4,  W Niemczech kobieta zwykle okazuje się być słowianką lub  muzułmanką,0,0,70,10,   niemczech kobieta zwykle okazywać słowianka muzułmanka
10558,121313,5,72,True,True,2,True,10,  ok oczywiście  klose jest  niemcem był jednym z landów ale tak samo jak pomorze wielkopolska po trzecim zaborze nawet warszawa była jakimś landem niemieckim zanim nie stała się rosyjskim,0,0,188,29,   oczywiście klosy niemcem land samo pomor wielkopolsko trzeci zabór warszawa jakiś land niemiecki zanim stać rosyjski
4940,48937,2,88,True,True,2,True,11, Jesteś przeciwniczką  homoseksualistów czy osób mające sporadyczne przygody z tą sama płcią bo już ciężko się połapać w Twoich homofobicznych  katolicko  zacofańczych wypowiedziach,2,1,181,23,być przeciwniczka homoseksualista osoba mieć sporadyczny przygoda ten płć ciężko połapać twój homofobiczny katolicko zacofańczy wypowiedzia
12796,120351,3,71,True,True,1,True,1,  I ta sowiecka swołocz Sowieckie komendantury wojskowe miały tuszonki i pieczywo dla  żydów,0,0,92,13,   sowiecki swołocz sowiecki komendantura wojskowy mieć tuszonka pieczywo żyd
13980,52585,8,71,True,True,1,True,1, Przecież Wildstein jest  Żydem i w końcu ktoś z jego rodziny zginął w komorze gazowej między innymi z powodu poglądów które wygłaszał ten facet,0,0,144,24,wildstein żyd koniec rodzina zginąć komora gazowy inny powód pogląd wygłaszać facet
4712,264,1,71,True,True,2,True,1, Tak jak  Goering o tym kto jest  Żydem tak oni nie tam sądy rejestrowe czy prokuratury rozporządzają prawem orzekania kto jest faszystą i ma być wykluczony z publicznego,0,0,170,28,goering żyd sąd rejestrowy prokuratura rozporządzać prawo orzekać faszysta wykluczyć publiczny
7695,74460,2,77,True,True,2,True,8, Lud  ruski przemęczony długotrwałą wojną,0,0,41,5,lud ruski przemęczyć długotrwały wojna
6665,53249,5,71,True,True,2,True,5, Ale on niestety prorokiem  żydowskiego boga się nie ogłosił i nie ogłosił wojny,1,1,80,13,niestety prorokie żydowskiy bóg ogłosić ogłosić wojna
5269,121958,3,72,True,True,1,True,12, Niektorzy nas naprawde zaskakuja mamy  np jednego pana ktory jest fanem pewnej telenoweli niemieckiej oczywiscie  wg  die  hard fanow telenowele moga byc tylko i wylacznie  latynoamerykanskie i ten pan oglada serial w stacji niemieckiej nagrywa kazdy odcinek w oryginale a potem oglada odcinki u nas z polskim lektorem mamy  kilkusezonowe przesuniecie wzgledem  Niemcow i tez  KAZDY nagrywa w sumie poki co nakrecono ponad  1000 odcinkow,0,0,438,65,niektorz naprawde zaskakuja na przykład jeden fan pewien telenowela niemiecki oczywiscie według die hard fanow telenowele wylacznie latynoamerykanski oglada serial stacja niemiecki nagrywać odcinek oryginał potem ogladać odcinek polski lektor kilkusezonowy przesuniecie wzgled niemcow teza nagrywać suma poki nakrecć    odcinkow
9702,61830,6,71,True,True,1,True,1, Ale pojawiły się bardzo liczne przypadki bezczeszczenia cmentarzy  żydowskich w innych zakątkach Europy,0,0,104,13,pojawić liczny przypadek bezczeszczyć cmentarz żydowski zakątke Europa
6521,102,6,31,True,True,1,True,11,  I tak na koniec mowicie ze araby sie obrzezuja bo to  brudasy  itp,0,0,68,13,   koniec mowit araby obrzezuja brudasa i tym podobne
8567,16818,6,71,True,True,1,True,1,  Są na ten temat dosłownie tysiące w tym bardzo wiele  Żydów jak widać dużo uczciwszych od Grossa,2,1,98,17,   temat dosłownie tysiąc żyd widać uczciwszy grossa
5995,144747,3,77,True,True,1,True,8,  W  1963 takie wyrzucanie granatów to mogli  s  gt  tosowa  gt  gt zacofani  ruscy ale nie  high  tech  USA,1,1,108,19,      wyrzucać granat móc gt tosowy gt gt zacofać ruski high ty usa
6325,53133,3,72,True,True,1,True,10, czego sie ich uczy o Polakach juz sobie daruje  Ty tez sie mozesz zreszta wybrac do lekarza na terapie psychologiczna a jesli zwrocisz sie o oplacenie sesji do  Niemcow to bedzie wspaniale znaczyloby to dla mnie ze masz w sobie jakies resztki godnosci i nie przyjmujesz kasy za wszelka cene od najwiekszych na swiecie antysemitow i sprawcow holokaustu  tj,0,0,356,59,co uczyć polak darować teza mozesz zreszta wybrac lekarz terap psychologiczny zwrocić oplaceć sesja niemcow wspaniale znaczyloby mieć jakies resztka godnosci przyjmujedzieć kasa wszelka cene najwiekszy swiet antysemitow sprawcow holokaust tj
12756,106608,3,72,True,True,1,True,11,  nigdywiecejperfdii napisał  gt Daliście  dooopy  szkopom dacie i perfidnym,2,1,76,9,   nigdywiecejperfdia napisać gt daliść dooopa szkopom data perfidny
5027,10052,2,71,True,True,2,True,11, Gówno mnie obchodzi kto  żyd kurwiarz dziwka narkoman rewolucjonista komunista maniak seksualny narusza normę prawną,2,1,117,15,gówno obchodzić żyd kurwiarz dziwka narkoman rewolucjonista komunista Maniak seksualny naruszać norma prawny
1052,17610,14,77,True,True,2,True,5, Gorszego scenariusza nie wymyśli dla  ruskich nikt to dla nich katastrofa państwowa,1,1,84,12,gorsz scenariusz wymyślić ruski nikt katastrofa państwowy
11043,105415,5,72,True,True,2,True,3, Otóż argument o braku  Niemców w  Miednoje nie jest ostatnią ale raczej pierwszą linią dowodową,0,0,96,15,otóż argument brak niemiec Miednoje ostatni raczej pierwszy linia dowodowy
5400,24341,5,77,True,True,2,True,10,  Co do  Scorpiona to może  Rosjanie założyli czasowo w tamtej okolicy coś w rodzaju mini  Sosus,0,0,96,16,   scorpić rosjanin założyć czasowo tamten okolica rodzaj minia sosus
499,13795,14,10,True,True,2,True,6, Gazeto jeśli będziesz napuszczać jednych na drugich to skończy się tak jak w Europie zachodniej  najpierw powstaną cygańskie getta na obrzeżach miast potem  Cyganów i ich działalność kradzieże oszustwa a może i handel narkotykami będzie kontrolować cygańska mafia a Polska będzie chciała ich eksmitować,1,1,303,44,gazeto być napuszczać jeden drugi skończyć europa zachodni najpierw powstać cygański getto obrzeż miasto potem cygan działalność kradzież oszustwo handel narkotyk kontrolować cygański mafia Polska chcieć eksmitować
10598,3604,3,71,True,True,1,True,1, Najbardziej mnie zastanawia nienawiść skupiła się na  Żydach,0,0,61,8,bardzo zastanawiać nienawiść skupić żyde
8387,23631,2,88,True,True,2,True,10, Nie jestem pijącą osobą ale  te ich odzywki trochę nie takie Miejscowość dla młodych ludzi  16  22 lata i jest to  wielka impreza przez co nie jest możliwy odpoczynek ustawiczny  chałas w nocy Anglicy  Rosjanie,0,0,211,35,pijący osoba odzywka trochę miejscowość młody człowiek      rok wielki impreza możliwy odpoczynek ustawiczny chałas noc anglik rosjanie
5331,40719,3,75,True,True,1,True,11, U  Czeczena towarzystwo ktore sie zbiera co wieczor nie wyglada bynajmniej na kolko rozancowe,1,1,94,14,czeczen towarzystwo zbierać wieczor wygladać kolko rozancowy
12308,20533,4,77,True,True,2,True,1,  1806 bitwa pod Pułtuskiem zwycięstwo wojsk napoleońskich nad  Rosjanami,0,0,73,9,    bitwa pułtuskiem zwycięstwo wojsko napoleoński rosjana
6110,69503,6,71,True,True,1,True,8, Hitler wiedział przegra wiedział wymordowanie  Żydów na terenie Polski zrobi z Polski CMENTARZ dla  Żydów,0,0,106,15,hitler wiedzieć przegra wiedzieć wymordowanie żyd teren Polska zrobić polski cmentarz żyd
10608,50253,3,51,True,True,1,True,11, Choć Polakom przyznanie  lesbijkom prawa do bezpłatnego zapłodnienia  in  vitro może wydać się szokujące w Szwecji nikogo nie zaskakuje,0,0,136,19,polakom przyznać lesbijka prawo bezpłatny zapłodnieć in vitro wydać szokować szwecja nikt zaskakować
8186,103223,6,77,True,True,1,True,10, Będę wdzięczny za wyjaśnienie bo jeśli ktoś używa pojęcia  sowieci to generalnie zatrzymal się w percepcji na  1939 roku,0,0,121,19,wdzięczny wyjaśnieć używać pojęcie sowieci generalnie zatrzymal percepcja   
4915,13504,5,71,True,True,2,True,10,  To są miejscowi ludzie ci policjanci znają teren mają tam rodziny znają tych  Żydów sprzed wojny,0,0,98,16,   miejscowy człowiek policjant znać teren rodzina znać żyd sprzed wojna
799,123366,10,72,True,True,0,True,0, w Krzyżowej w  1991r powiedział dosłownie podpisanie traktatu o dobrym sąsiedztwie i wzajemnej współpracy z Polską nie przekreśla w przyszłości powrotu do  Niemiec,0,0,164,23,krzyżowy powiedzieć dosłownie podpisać traktat dobry sąsiedztwo wzajemny współpraca polska przekreślać przyszłość powrót niemiec
12345,112044,4,72,True,True,1,True,1, Nie dostrzegając specyficznej sytuacji tych ziem wychodzono z założenia osoby zaliczone do grupy  I i  II to  Niemcy lub co najmniej zdrajcy narodu,0,0,148,23,dostrzegać specyficzny sytuacja ziem wychodzyć założenie osoba zaliczć grupa ii niemcy mało zdrajca naród
50,102068,10,0,True,True,0,True,0, by strzelił jak by wiedział jak z jego kasy opłaca się będę  darmozjadów z księdzem na czele,0,0,93,17,strzelić wiedzieć kasa opłacać darmozjad księdz czele
472,13041,14,77,True,True,0,True,0, Mam wrażenie poglądy  Dymitrija  Anatolewicza bardzo rozchodzą się w tym względzie z tym co o Jelcynie rządnym władzy alkoholiku myśli większość  Rosjan,0,0,153,22,wrażenie pogląd dymitrijać anatolewiczy rozchodzić wzgląd jelcynie rządny władza alkoholik myśleć większość rosjan
6600,14910,2,51,True,True,2,True,2, to banda czerwono różowych zaangażowanych politycznie udających postępowców demoralizujących  pasożytów społecznych którzy podobnie jak ekolodzy wymyślili sobie ideologię na której można trzepać kasę,2,1,200,23,banda czerwyć różowy zaangażować politycznie udających postępowca demoralizujący pasożyt społeczny podobnie ekolog wymyślić ideologia trzepać kasa
9304,58314,6,72,True,True,1,True,1, Uważał Moskwa nieuchronnie zajmie  te tereny chciał jednak by Rosja zapłaciła za to kosztowną inwazją na Mandżurię i to jak najszybciej po pokonaniu  Niemiec,0,0,158,24,uważać moskwa nieuchronnie zająć teren chcieć Rosja zapłacić kosztowny inwazja mandżuria szybko pokonać niemiec
7870,63682,3,71,True,True,1,True,1, Większość  Żydów myślała o emigracji a zatem  zbytniej sympatii do budowy komunizmu nie i władzy  nie popierała choć od niej oczekiwała bezpieczeństwa,0,0,151,22,większość żyd myśleć emigracja zatem zbytno sympatia budowa komunizm władza popierać oczekiwać bezpieczeństwo
12957,8978,8,77,True,True,1,True,3, Drogą eliminacji pozostaje nam więc dumny izolacjonizm  bez prowokowania Rosji co dałoby nam jaki taki spokój a  Rosjanom poczucie Polska jest w ich szarej strefie wpływów co niekoniecznie musiałoby odpowiadać prawdzie,1,1,219,31,droga eliminacja pozostawać dumny izolacjonizm prowokowanie rosja dać by spokój rosjan poczucie polski szary strefa wpływ niekoniecznie musieć by odpowiadać prawdzie
5834,39680,3,71,True,True,1,True,10, ale za to trzeba bardzo się pilnować w tym co mówi się o  żydach aby nie sobie od razu gramów na głowę,0,0,103,22,pilnować mówić żyda raz gram głowa
4506,69175,5,72,True,True,2,True,10, Ofiary które znikły z oczu  Niemca,0,0,35,6,ofiara znikły oko niemca
1450,59508,12,51,True,True,0,True,10, którzy w swoim dążeniu do opanowania  nie wahają się osłabiać chrześcijańskich narodów poprzez demoralizację młodzieży i niszczenie rodziny handel towarem szerzenie pornografii propagowanie aborcji i rozwodów a także relatywizmu moralnego i materialistycznego stosunku do taką postawę wobec chrześcijan przypisywaną wówczas  Żydom prasa katolicka nazywała etyką talmudyczną,3,1,374,46,swój dążyć opanować wahać osłabiać chrześcijański naród poprzez demoralizacja młodzież niszczyć rodzina handel towar szerzeć pornografia propagować aborcja rozwod relatywizm moralny materialistyczny stosunek taki postawa wobec chrześcijanin przypisywany wówczas żyd prasa katolicki nazywać etyka talmudyczny
9911,31786,6,77,True,True,1,True,6,  Co nie zmienia w niczym faktu Polsat mógłby transmitować finał w paśmie ogólnym dwa lata temu nadawali finały  ME mężczyzn pomimo Polacy odpadli w fatalnym stylu i mogłem oglądać jak Hiszpanie rozłożyli  Rosjan,0,0,212,33,   zmieniać niczym fakt polsata móc by transmitować finał pasmo ogólny rok nadawać finał me mężczyzna Polak odpaść fatalny styl móc być oglądać hiszpanie rozłożyć rosjan
14357,57863,8,71,True,True,1,True,1, Szokującym bo stanowił  jakby przedłużenie okupacji  1939  41 ale również dalszy ciąg zimnej wojny domowej toczonej wedle przedwojennych wyobrażeń endeckich między polskim a  żydowskim,2,1,185,24,szokujący stanowić przedłużeć okupacja      daleki ciąg zimny wojna domowy toczony wedle przedwojennych wyobrażenie endecki polski żydowski
686,50072,11,88,True,True,0,True,8,"Jacek Kuroń w książce „Wiara i wina. Do i od komunizmu” (Warszawa 1990) napisał o Józefie Kurasiu „Ogniu”: „Józef Kuraś – legendarny przywódca Podhala, najpierw należał do AK, potem założył własną bandę. Ponieważ był antyakowski, po wojnie został szefem bezpieczeństwa w Nowym Targu. Potem z całym Urzędem Bezpieczeństwa poszedł do lasu i niesłychanie długo terroryzował Podhale. Otóż Ogniowi co pewien czas podobała się jakaś dziewczyna, więc brał z nią ślub. Czy zawierał małżeństwa w kościele, pod bronią, zmuszając księży do udzielania mu kolejnych ślubów, czy obywały się bez kościoła, nieważne, fakt, że wesela robił najhuczniejsze na świecie. Przy tej okazji rozwalał czerwonych i Żydów. Właśnie w Rabce odbywał się taki ślub. Ogień naprzód wydał wódę, potem kazał wypuścić ją w rynsztoki, podpalił gorzelnię i w świetle pożaru pędził w olbrzymim kuligu z tą swoją nowo poślubioną żoną”. . 
A przecież to wszystko nieprawda! „Ogień” miał dwie żony: pierwsza spłonęła żywcem wraz z ich 2,5-letnim synkiem w domu podpalonym przez Niemców w czerwcu 1943 roku, druga była łączniczką w jego oddziale partyzanckim. Aresztowana przez UB, została uwolniona przez żołnierzy „Ognia” z PUBP w Nowym Targu w kwietniu 1945 r. i wkrótce wzięli ślub w kościele w Ostrowsku. Po śmierci męża była przez wiele lat szykanowana przez UB. Żyje do dziś wraz z synem... Czy paszkwilant Kuroń miał jakiekolwiek podstawy, aby to napisać? Nie, ale był przecież nietykalny, i już. Jedlicki wprawdzie twierdzi, że „nie o kulty chodzi! Chodzi o elementarny szacunek dla ludzi. Możesz krytykować Kuronia, ile chcesz, ale odnoś się do jego pamięci z jakąś rewerencją, bo sobie na to zasłużył. Nie przeinaczaj faktów. Paszkwilanctwo polega na tym, żeby poniżyć – żywego, umarłego – splugawić jego pamięć, żeby nic po nim nie zostało”. Kto więc przeinacza fakty – Kuroń, czy jego krytycy?. 
Kiedy nad grobem Kuronia Mazowiecki rozpoczął modły: „Ojcze nasz”, okazało się jasne, że w tym środowisku nie mowy o winie. Jest tylko wiara...Jacek Kuroń Zaczynał jako stalinowiec, a miarą jego dyspozycyjności niech będzie delegowanie go jako obserwatora na proces ks. bp. Kaczmarka. Później był trockistą i chciał reformy systemu w duchu przywrócenia prawdziwego komunizmu, a nie jego upadku. Działacze antykomunistycznego ruchu oporu lat siedemdziesiątych, złudzeni represjami, jakie komuniści zastosowali wobec Kuronia i jego środowiska, nie docenili zbieżności strategicznych interesów \""kuroniady\"" z elitą władzy. Nie domyślaliśmy się, że gdy komunizm będzie się już rozpadał, oni mogą tak daleko posunąć się w spiskowaniu z władzami przeciwko nam. Nie chodzi tu o personalia, ale o zmowę przeciwko demokracji i niepodległości Polski.O Kuroniu trzeba powiedzieć, że on rzeczywiście wyrzekł się stalinizmu, czyli zorganizowanego systemu ludobójstwa, ale pozostał wyznawcą trockizmu w wersji Gramsciego, chociaż to środowisko zawsze się z tym kryło i kryje do dzisiaj. Kuroń pozostał wyznawcą zasady, że cel uświęca środki. To Lenin uczył, że należy się kryć ze swoimi prawdziwymi poglądami, żeby móc wykorzystywać pracę innych środowisk, które w następnym etapie trzeba odsunąć i wyeliminować. Jeden z ludzi, którzy dobrze znali Kuronia, jeszcze w latach 80. powiedział mi, że najlepiej jego osobowość opisuje powiedzenie z okresu stalinizmu: \""Cyryl to Cyryl, ale te metody\"" [w 1945 r. przy ul. Cyryla i Metodego w Warszawie mieściła się siedziba UB - wyj. red.]. Gdyby nie metody, które Kuroń przejął z ruchu komunistycznego, można by ewentualnie dyskutować z jego poglądami. Ale ponieważ poglądy pozostały wewnątrzkomunistyczne, a metody leninowskie, to owszem, Kuroń może być zaliczany do pocztu świętych komunistycznych, ale nie do pocztu polskich bohaterów narodowych.Czu uda się pokazać prawdziwą historię Polski, prawdziwych bohaterów?. 
Szansa jest bardzo duża, jesteśmy bliżej celu niż kiedykolwiek. Ale zalecam wywieranie stałej presji na elity władzy, żeby się nie zawahały, nie cofnęły przed tym koniecznym przedsięwzięciem, bez którego nie można wyzwolić Polski z układu postkomunistycznego. Pełne otwarcie archiwów IPN i likwidacja WSI to nie są środki wystarczające do tego, żeby rozpocząć proces budowy IV RP. Są to jednak środki konieczne. Póki to się nie stanie, nie będziemy pewni, czy to się w ogóle stanie.",0,0,4300,644,"Jacek kuroń książka wiara wino komunizm warszawa napisać józefa kurasia ogień Józef kuraś legendarny przywódca podhalać najpierw należeć ak potem założyć własny banda antyakowski wojna szef bezpieczeństwo nowy targ potem cały urząd bezpieczeństwo pójść las niesłychanie długo terroryzować podhale otóż ogniowi pewien czas podobać dziewczyna brać ślub zawierać małżeństwo kościół bronia zmuszać ksiądz udzielać kolejny ślub obywać kościół nieważny fakt wesel robić huczniejy świat okazja rozwaleć czerwony żyd rabka odbywać ślub ogień naprzód wydać wódę potem kazać wypuścić rynsztoek podpalić gorzelnia światło pożar pędzić olbrzymi kulig ten swój nowo poślubiony żona  
 nieprawda ogień żona pierwszy spłonąć żywcem wraz letni synk dom podpalonym niemców czerwiec drugi łączniczka oddział partyzancki aresztować ub zostać uwolnić żołnierz ogień pubp nowy targ kwiecień wkrótce wziąć ślub kościół ostrowsk śmierć mąż rok szykanować ub żyć wraz syn paszkwilant kuroń jakikolwiek podstawa napisać nietykalny jedlicki wprawdzie twierdzić kulty chodzić chodzić elementarny szacunek człowiek móc krytykować kuronie chcieć odnoś pamięć jakiś rewerencja zasłużyć przeinaczaj fakt paszkwilanctwo polegać poniżyć żywy umarły splugawić pamięć zostać przeinaczać fakt kuroń krytyk grób kuroniać mazowiecki rozpocząć mość ojcze okazać jasny środowisko mowa wina wiarajacek kuroń zaczynać stalinowiec miara dyspozycyjność delegowanie obserwator proces ksiądz bp kaczmarka późno trockistą chcieć reforma system duch przywrócić prawdziwy komunizm upadek działacz antykomunistyczn ruch opór rok siedemdziesiąty złudzeń represja komunista zastosować wobec kuroń środowisko docenić zbieżność strategiczny interes kuroniad elity władza domyślać być komunizm rozpadać posunąć spiskowanie władza przeciwko chodzić personalia zmowa przeciwko demokracja niepodległość polskio kuroć powiedzieć rzeczywiście wyrzec stalinizm zorganizowany system ludobójstwo pozostać wyznawca trockizm wersja gramsciy chociaż środowisko kryć kryć kuroń pozostać wyznawca zasada cel uświęcać środki lenin uczyć należeć kryć swój prawdziwy pogląd móc wykorzystywać praca środowisko następny etap odsunąć wyeliminować człowiek znać kuroń rok powiedzieć dobrze osobowość opisywać powiedzenie okres stalinizm cyryl cyryl metoda ulica cyryla metody warszawa mieścić siedziba ub wyja red metoda kuroń przejąć ruch komunistyczny ewentualnie dyskutować pogląd pogląd pozostać wewnątrzkomunistyczny metoda leninowski kuroń zaliczać pocztu święty komunistyczny pocztu polski bohater narodowychczu udać pokazać prawdziwy historia Polska prawdziwy bohater szansa duży być blisko cel kiedykolwiek zalecać wywierać stały presja elity władza zawahać cofnąć konieczny przedsięwzięciem wyzwolić polski układ postkomunistycznego pełny otworzyć archiwówo ipn likwidacja wieś środek wystarczać rozpocząć proces budowa rp środek konieczny póki stać być pewny ogół stan"
